exp_id,row_index,part,base,mode,noise_sigma,n_holes,n_fragments_injected,seed,tau,distance_unit,sample_points,chamfer_noise_floor,smoothing_iters,components_in,in_cells,boundary_edges_in,non_manifold_edges_in,before_chamfer_l1,before_hausdorff_95,before_precision,before_recall,before_f_score,before_normal_consistency,holefill_guard_fires,filtered_components,status,out_cells,components_out,boundary_edges_out,non_manifold_edges_out,is_watertight_out,after_chamfer_l1,after_hausdorff_95,after_precision,after_recall,after_f_score,after_normal_consistency,chamfer_delta,chamfer_improved,normal_consistency_delta,fragments_removed,env_cpu,env_cpu_count_logical,env_ram_gb,env_os,env_python,env_numpy,env_scipy,env_trimesh,env_pyvista,env_opencv,env_torch,env_git_commit,env_torch_threads,env_cuda_available,env_gpu,env_vtk,env_run_started_utc,smoother,volume_ratio_vs_clean
a3_refine_quality,131,refinement,icosphere,room,0.005,5,0,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,1,19900,76,0,0.003275,0.007582,0.9897,0.9994,0.9945,0.69549,False,1,ok,19955,1,21,1,False,0.003255,0.007545,0.9902,1.0,0.9951,0.69865,-2e-05,True,0.00316,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,132,refinement,icosphere,object,0.005,5,5,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20300,78,0,0.00505,0.007878,0.9784,0.9993,0.9887,0.69706,False,6,ok,20358,6,20,1,False,0.005317,0.005136,0.9801,1.0,0.99,0.95028,0.000267,False,0.25322,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,133,refinement,icosphere,room,0.005,5,5,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20300,78,0,0.00505,0.007878,0.9784,0.9993,0.9887,0.69706,False,1,ok,19958,1,20,1,False,0.003233,0.007435,0.9911,1.0,0.9955,0.70061,-0.001817,True,0.00355,5,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,134,refinement,icosphere,object,0.005,5,5,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20300,78,0,0.005156,0.007931,0.9766,0.9996,0.9879,0.69714,False,6,ok,20353,6,25,0,False,0.005359,0.00502,0.9796,1.0,0.9897,0.94899,0.000203,False,0.25185,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,135,refinement,icosphere,room,0.005,5,5,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20300,78,0,0.005156,0.007931,0.9766,0.9996,0.9879,0.69714,False,1,ok,19953,1,25,0,False,0.003244,0.007433,0.9903,1.0,0.9951,0.70215,-0.001912,True,0.00501,5,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,136,refinement,icosphere,object,0.005,5,5,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20300,76,0,0.004061,0.008026,0.9773,0.9991,0.9881,0.69386,False,6,ok,20355,6,21,1,False,0.003681,0.005082,0.9813,1.0,0.9906,0.9472,-0.00038,True,0.25334,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,137,refinement,icosphere,room,0.005,5,5,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20300,76,0,0.004061,0.008026,0.9773,0.9991,0.9881,0.69386,False,1,ok,19955,1,21,1,False,0.003255,0.007545,0.9902,1.0,0.9951,0.69865,-0.000806,True,0.00479,5,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,138,refinement,icosphere,object,0.005,5,20,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21500,78,0,0.008479,0.014297,0.9413,0.9992,0.9694,0.69024,False,21,ok,21558,21,20,1,False,0.010481,0.167249,0.9246,1.0,0.9608,0.92347,0.002002,False,0.23323,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,139,refinement,icosphere,room,0.005,5,20,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21500,78,0,0.008479,0.014297,0.9413,0.9992,0.9694,0.69024,False,1,ok,19958,1,20,1,False,0.003233,0.007435,0.9911,1.0,0.9955,0.70061,-0.005246,True,0.01037,20,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,140,refinement,icosphere,object,0.005,5,20,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21500,78,0,0.00877,0.013323,0.94,0.9995,0.9688,0.68688,False,21,ok,21553,21,25,0,False,0.010735,0.174328,0.9251,1.0,0.9611,0.92243,0.001965,False,0.23555,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,141,refinement,icosphere,room,0.005,5,20,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21500,78,0,0.00877,0.013323,0.94,0.9995,0.9688,0.68688,False,1,ok,19953,1,25,0,False,0.003244,0.007433,0.9903,1.0,0.9951,0.70215,-0.005526,True,0.01527,20,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,142,refinement,icosphere,object,0.005,5,20,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21500,76,0,0.008169,0.021505,0.9388,0.9991,0.968,0.6839,False,21,ok,21555,21,21,1,False,0.009543,0.136693,0.9245,1.0,0.9608,0.92017,0.001374,False,0.23627,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,143,refinement,icosphere,room,0.005,5,20,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21500,76,0,0.008169,0.021505,0.9388,0.9991,0.968,0.6839,False,1,ok,19955,1,21,1,False,0.003255,0.007545,0.9902,1.0,0.9951,0.69865,-0.004914,True,0.01475,20,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,144,refinement,icosphere,object,0.005,20,0,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,1,19600,316,0,0.003264,0.007427,0.9912,0.9973,0.9943,0.7041,False,1,ok,19822,1,92,1,False,0.002512,0.004723,0.9999,1.0,0.9999,0.95693,-0.000752,True,0.25283,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,145,refinement,icosphere,room,0.005,20,0,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,1,19600,316,0,0.003264,0.007427,0.9912,0.9973,0.9943,0.7041,False,1,ok,19822,1,92,1,False,0.003239,0.00743,0.991,1.0,0.9954,0.70664,-2.5e-05,True,0.00254,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,146,refinement,icosphere,object,0.005,20,0,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,1,19600,314,0,0.003266,0.007439,0.9901,0.9975,0.9938,0.70042,False,1,ok,19825,1,89,0,False,0.002513,0.004682,0.9998,1.0,0.9999,0.95736,-0.000753,True,0.25694,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,147,refinement,icosphere,room,0.005,20,0,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,1,19600,314,0,0.003266,0.007439,0.9901,0.9975,0.9938,0.70042,False,1,ok,19825,1,89,0,False,0.003236,0.00743,0.9903,1.0,0.9951,0.70239,-3e-05,True,0.00197,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,148,refinement,icosphere,object,0.005,20,0,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,1,19602,298,0,0.003295,0.007528,0.9898,0.9964,0.9931,0.69287,False,1,ok,19802,1,87,2,False,0.002539,0.004725,1.0,0.9996,0.9998,0.95683,-0.000756,True,0.26396,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,149,refinement,icosphere,room,0.005,20,0,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,1,19602,298,0,0.003295,0.007528,0.9898,0.9964,0.9931,0.69287,False,1,ok,19802,1,87,2,False,0.003263,0.007528,0.9898,0.9996,0.9947,0.69957,-3.2e-05,True,0.0067,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,150,refinement,icosphere,object,0.005,20,5,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20000,316,0,0.004866,0.007831,0.9788,0.997,0.9878,0.69769,False,6,ok,20222,6,92,1,False,0.00504,0.005211,0.9789,1.0,0.9893,0.94733,0.000174,False,0.24964,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,151,refinement,icosphere,room,0.005,20,5,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20000,316,0,0.004866,0.007831,0.9788,0.997,0.9878,0.69769,False,1,ok,19822,1,92,1,False,0.003239,0.00743,0.991,1.0,0.9954,0.70664,-0.001627,True,0.00895,5,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,152,refinement,icosphere,object,0.005,20,5,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20000,314,0,0.004305,0.007966,0.9764,0.9976,0.9869,0.69919,False,6,ok,20225,6,89,0,False,0.004163,0.00509,0.9791,1.0,0.9894,0.94726,-0.000142,True,0.24807,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,153,refinement,icosphere,room,0.005,20,5,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20000,314,0,0.004305,0.007966,0.9764,0.9976,0.9869,0.69919,False,1,ok,19825,1,89,0,False,0.003236,0.00743,0.9903,1.0,0.9951,0.70239,-0.001069,True,0.0032,5,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,154,refinement,icosphere,object,0.005,20,5,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20002,298,0,0.004542,0.008068,0.9751,0.9965,0.9857,0.69376,False,6,ok,20202,6,87,2,False,0.004408,0.005136,0.9785,0.9996,0.9889,0.94558,-0.000134,True,0.25182,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,155,refinement,icosphere,room,0.005,20,5,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20002,298,0,0.004542,0.008068,0.9751,0.9965,0.9857,0.69376,False,1,ok,19802,1,87,2,False,0.003263,0.007528,0.9898,0.9996,0.9947,0.69957,-0.001279,True,0.00581,5,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,156,refinement,icosphere,object,0.005,20,20,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21200,316,0,0.007858,0.01641,0.9404,0.9975,0.9681,0.69273,False,21,ok,21422,21,92,1,False,0.00932,0.09769,0.9236,1.0,0.9603,0.92212,0.001462,False,0.22939,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,157,refinement,icosphere,room,0.005,20,20,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21200,316,0,0.007858,0.01641,0.9404,0.9975,0.9681,0.69273,False,1,ok,19822,1,92,1,False,0.003239,0.00743,0.991,1.0,0.9954,0.70664,-0.004619,True,0.01391,20,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,158,refinement,icosphere,object,0.005,20,20,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21200,314,0,0.008087,0.012901,0.9406,0.9974,0.9682,0.69328,False,21,ok,21425,21,89,0,False,0.009801,0.148495,0.9258,1.0,0.9615,0.9228,0.001714,False,0.22952,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,159,refinement,icosphere,room,0.005,20,20,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21200,314,0,0.008087,0.012901,0.9406,0.9974,0.9682,0.69328,False,1,ok,19825,1,89,0,False,0.003236,0.00743,0.9903,1.0,0.9951,0.70239,-0.004851,True,0.00911,20,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,160,refinement,icosphere,object,0.005,20,20,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21202,298,0,0.009176,0.093788,0.9362,0.9965,0.9654,0.68301,False,21,ok,21402,21,87,2,False,0.010924,0.169266,0.9222,0.9996,0.9593,0.91973,0.001748,False,0.23672,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,161,refinement,icosphere,room,0.005,20,20,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21202,298,0,0.009176,0.093788,0.9362,0.9965,0.9654,0.68301,False,1,ok,19802,1,87,2,False,0.003263,0.007528,0.9898,0.9996,0.9947,0.69957,-0.005913,True,0.01656,20,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,162,refinement,icosphere,object,0.01,0,0,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,1,20000,0,0,0.005007,0.014644,0.825,0.9978,0.9032,0.55284,False,1,ok,20000,1,0,0,True,0.003745,0.008577,0.9759,0.9957,0.9857,0.84468,-0.001262,True,0.29184,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,163,refinement,icosphere,room,0.01,0,0,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,1,20000,0,0,0.005007,0.014644,0.825,0.9978,0.9032,0.55284,False,1,ok,20000,1,0,0,True,0.005008,0.014677,0.8235,0.9978,0.9023,0.55096,1e-06,False,-0.00188,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,164,refinement,icosphere,object,0.01,0,0,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,1,20000,0,0,0.005028,0.014761,0.8216,0.9982,0.9014,0.55555,False,1,ok,20000,1,0,0,True,0.003767,0.00845,0.9799,0.9959,0.9878,0.84448,-0.001261,True,0.28893,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,165,refinement,icosphere,room,0.01,0,0,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,1,20000,0,0,0.005028,0.014761,0.8216,0.9982,0.9014,0.55555,False,1,ok,20000,1,0,0,True,0.005029,0.014805,0.8225,0.9982,0.9019,0.55382,1e-06,False,-0.00173,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,166,refinement,icosphere,object,0.01,0,0,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,1,20000,0,0,0.005055,0.014902,0.8174,0.998,0.8987,0.55608,False,1,ok,20000,1,0,0,True,0.003824,0.008656,0.9783,0.9957,0.9869,0.83564,-0.001231,True,0.27956,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,167,refinement,icosphere,room,0.01,0,0,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,1,20000,0,0,0.005055,0.014902,0.8174,0.998,0.8987,0.55608,False,1,ok,20000,1,0,0,True,0.005053,0.014827,0.819,0.9978,0.8996,0.55491,-2e-06,True,-0.00117,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,168,refinement,icosphere,object,0.01,0,5,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20400,0,0,0.005869,0.015003,0.82,0.9977,0.9002,0.55501,False,6,ok,20400,6,0,0,True,0.006568,0.009319,0.9604,0.9955,0.9777,0.83518,0.000699,False,0.28017,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,169,refinement,icosphere,room,0.01,0,5,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20400,0,0,0.005869,0.015003,0.82,0.9977,0.9002,0.55501,False,1,ok,20000,1,0,0,True,0.005008,0.014677,0.8235,0.9978,0.9023,0.55096,-0.000861,True,-0.00405,5,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,170,refinement,icosphere,object,0.01,0,5,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20400,0,0,0.005668,0.015009,0.8196,0.9981,0.9001,0.5542,False,6,ok,20400,6,0,0,True,0.005861,0.009079,0.9642,0.9959,0.9798,0.83969,0.000193,False,0.28549,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,171,refinement,icosphere,room,0.01,0,5,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20400,0,0,0.005668,0.015009,0.8196,0.9981,0.9001,0.5542,False,1,ok,20000,1,0,0,True,0.005029,0.014805,0.8225,0.9982,0.9019,0.55382,-0.000639,True,-0.00038,5,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,172,refinement,icosphere,object,0.01,0,5,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20400,0,0,0.005359,0.015225,0.8153,0.9978,0.8974,0.55379,False,6,ok,20400,6,0,0,True,0.004821,0.009295,0.9617,0.9955,0.9783,0.83216,-0.000538,True,0.27837,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,173,refinement,icosphere,room,0.01,0,5,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20400,0,0,0.005359,0.015225,0.8153,0.9978,0.8974,0.55379,False,1,ok,20000,1,0,0,True,0.005053,0.014827,0.819,0.9978,0.8996,0.55491,-0.000306,True,0.00112,5,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,174,refinement,icosphere,object,0.01,0,20,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21600,0,0,0.007378,0.016304,0.8063,0.9978,0.8919,0.55565,False,21,ok,21600,21,0,0,True,0.011452,0.156381,0.9112,0.9956,0.9515,0.82078,0.004074,False,0.26513,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,175,refinement,icosphere,room,0.01,0,20,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21600,0,0,0.007378,0.016304,0.8063,0.9978,0.8919,0.55565,False,1,ok,20000,1,0,0,True,0.005008,0.014677,0.8235,0.9978,0.9023,0.55096,-0.00237,True,-0.00469,20,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
